repo,commit_sha,full_message
framework,ea7742a9fb6e7f6743bdeaffd745eaee5032b62f,Update CHANGELOG
framework,e6b7c31fae5f7a41d90296f951a4f953c3e27c86,Update CHANGELOG
framework,11948174215013f405cc923e7f761b9649d90b72,Update CHANGELOG
framework,1409a7b287294ca5f76a164118a7da98a0570f05,Update CHANGELOG
framework,450f8803ce022b3b73c7b97f45e2cea82e10e0bf,Update CHANGELOG
framework,704555cbc6f1ad979209a5a410243f88bad4e3e2,Update CHANGELOG
framework,be9dea9a6ad4323514dc25736b0126e5455e17d7,Update CHANGELOG
framework,88bdf4763998eb4d0ceddb85b41c2ed5eeb348c9,Update CHANGELOG
framework,2a2050214ded9ff176e1f1e7e8a254baa2f539a6,Update CHANGELOG
framework,3dd1872b48873a84d58e395e3aff984da6442127,Update CHANGELOG
framework,761b42613af571e175255b03aedbc2cd7e0b7e65,Update CHANGELOG
framework,abf823f36b5cb31b910cbbb14225dccfeeb52263,Update CHANGELOG
framework,376e9f19da9cc37858a55572a9d2ef0be9830c35,Update CHANGELOG
framework,9de752590837b8a056f9b18c493907f83c86ae9c,Update CHANGELOG
framework,fe4ea95e375924276b99d662743ddbdc41a8a9ef,Update CHANGELOG
framework,6e41df67763ad3d39e8c9da08521acf7f60bce5f,Update CHANGELOG
framework,c6820d9831a95a050c1e16241784a5530f994165,Update CHANGELOG
framework,966a22ac8f7a5191e17818ce5eb5d0df2543e114,Update CHANGELOG
framework,df2f224d35dc745cb8dac531badad691445652ae,Update CHANGELOG
framework,dd5c90d39a7a0bbb1e9a5fdb8931806d2fef4e73,Update CHANGELOG
framework,a267443d132f5cefa3887f363a32f6efc390d870,Update CHANGELOG
framework,38be038e34ce26578bbf0750b63d8c4a66ab7f82,Update CHANGELOG
framework,3d98cf668d99b0f957542e1a8032bcd1f058af17,Update CHANGELOG
framework,850963734fdf9ef2246a0de836575a4450668d09,Update CHANGELOG
framework,ecc005024251a1710fb3e16881ac006ce2eb2e86,Update CHANGELOG
framework,9bba0f7614896dd8ba4c123eb8d2454cffa7fa77,Update CHANGELOG
framework,1fa6b1f18c981d3f45dc88ec2aea26148a2168b9,Update CHANGELOG
framework,b504a739f63440bfd59696be2bf8d79bd7d87ebf,Update CHANGELOG
framework,6eaa4b3a4d3961d90ba90def9f141367a82ac995,Update CHANGELOG
framework,74587500c575b3fd278252eaa5aa4b04ec625b38,Update CHANGELOG
framework,f99942d29315841fc8334d03d39a5d87ffc002b4,Update CHANGELOG
framework,ee8dcf1f4e4243b2e7ebaf4bf49a3988a6a500f1,Update CHANGELOG
framework,df198665a936d028e7dea3b9850d9f69e0015934,Update CHANGELOG
framework,3ac290c1a551bd6aaf2c2cc46cec1e42facae0e4,Update CHANGELOG
framework,874d753c7959b74f2966a8f8016f3ff744ef0174,Update CHANGELOG
framework,0755902b42fe1dfee63fa1203a6f964e3bd822f9,Update CHANGELOG
framework,8ffd13c6c66d431450a08d78005feac2c332c72b,Update CHANGELOG
framework,e7b12ff811e4955224d292962d2f369627c6a47b,Update CHANGELOG
framework,3dcbda210ddd755af269f26fab37ff14ff6e9e09,Update CHANGELOG
framework,a9acf847e1b49acc87b3fe64ea942380eb382088,Update CHANGELOG
framework,a0da1ea6bf4c62bb4a0895155e143c6a9e8b2471,Update CHANGELOG
framework,59bf3bfc0f9acce5b1d11c08ddba01f82201c678,Update CHANGELOG
framework,3c672db23565c035903104e5329b5b32df560382,Update CHANGELOG
framework,e8c9f0ae9e2dd217e349d57bd143779c697d5536,Update CHANGELOG
framework,835cb93346e63a33bfb3c73180a3a0e3d0e4e60c,Update CHANGELOG
framework,9dee495a84732b76b3e943d6fde093029a50768b,Update CHANGELOG
framework,923ee74bff9aeb16919f7bfbc14cde9091b4949b,Update CHANGELOG
framework,6bed63f07c3b9ffc187fa3161cf116c43d6b41eb,Update CHANGELOG
framework,4b5ce19b3bbe1d317585d4b98da66fbb6e7357af,Update CHANGELOG
framework,94f5888c9decde0444976faf4e61bc022365d4b0,Update CHANGELOG
framework,b69ba70e268a25fd91026e3b7ca8a13f5e2ca838,Update CHANGELOG
framework,cf4bfd6732bbc4c1f4afecde56bd00e79629ae84,Update CHANGELOG
framework,d96127964a3ea1b654ae7f1fb10754c00e737c2c,Update CHANGELOG
framework,6715c440d5aeaa668c49e4178a9b70ec82e3bcbe,Update CHANGELOG
framework,25873116d90107414a21ab22a3b20e5a802f9a26,Update CHANGELOG
framework,0d7842256c3441aef0aa3408a704c62096405090,Update CHANGELOG
framework,09aaeb40cb7c21b4837305c4561164997c45f090,Update CHANGELOG
framework,81dde578204efcbdd30f24ae813f316f196612eb,Update CHANGELOG
framework,e2196b182a375fb6e7ecdaf8ad80fd708a75326c,Update CHANGELOG
framework,1b3ef8f48a3b4fe8c9a601c0c051422592f0d19f,Update CHANGELOG
framework,73f36e14ec4372cb7b9a62c62042640f5843cb74,Update CHANGELOG
framework,042c267059bc8aa284af5579d3f6e69624b9519a,Update CHANGELOG
framework,1c1aeb52e5bf3b128665260312a099d1d971b417,Update CHANGELOG
framework,02caa90584bc39a325ddf6c6488ef7be0f8b3aa7,Update CHANGELOG
framework,7a3166c8d6a2cb6e5c0890ad6a5b7067ba7d2a20,Update CHANGELOG
framework,ecb3fa799a9a221ea1ec6ebc06c8e87afda74ab3,Update CHANGELOG
framework,05a9554ac0c7361504a54e350787aba84d028ce7,Update CHANGELOG
framework,6c07bcaa0784c8bf751e9f78cf805cbf2a6cdbc3,Update CHANGELOG
framework,763b942466f310cb83b711bf9cd243c5b161cd07,Update CHANGELOG
framework,8f10e792c4cc59b26eae5c2bc818e379571fdd54,Remove dead like from Security Policy (#52338)
framework,516bf8d73d678eefce7a7ca3efea6904b83e0036,Update CHANGELOG
framework,639a2ee9ba16e5cff0a20fbe348c69487e681506,Update CHANGELOG
framework,8ca1b5bbb9811585b58154a9e69aa0c67583e097,Update CHANGELOG
framework,f505304ff702d837cec45e2d45448b78dbae56a4,Update CHANGELOG
framework,82f9d3d6ec6e6f8923bc5fce2ea2ca79e133e6e2,Update CHANGELOG
framework,c278f6ccb8ac3b25dbe41c89a40e6416a16b96b4,Update CHANGELOG
framework,db9e7f140886d5e0402e5523b36e9700f8bda154,Update CHANGELOG
framework,68e88bbcee1e9b0b02ca267916ee25f45ab3935c,Update CHANGELOG
framework,e052cb83b0bbd73c0359d1ab3770c0d0a1831f23,Update CHANGELOG
framework,500d93a008fec1f135352bfd446c7f2177800919,Update CHANGELOG
framework,f14318f1e4f5acb38c676381a014cd40d1842fc8,Update CHANGELOG
framework,ade813aa4b866268bc2131b89c67dbf6ade787da,Update CHANGELOG
framework,ef374dbada8f915790bbfaffd431c4dc785a3176,Update CHANGELOG
framework,35f07d3d3ceafc748f6301b5f4520dbd15924e36,Update CHANGELOG
framework,9a650d5d164d57634b645467b7d977b385624d10,Update CHANGELOG
framework,ae63a5b968f764ad0c5ecd86669bcc5fb8be90f7,Update CHANGELOG
framework,a7538760e2dfb744e1e6d26bae16d75749f343f2,Update CHANGELOG
framework,af3648fb36e6267930b25567dc152a48d1cd8adb,Update CHANGELOG
framework,683e9bc6c9a8bfc65665b2761526ffa7e9f2e8b3,Update CHANGELOG
framework,3749d448fc1181853cbc9d2cdb4c271abd0f79a8,Update CHANGELOG
framework,af8a8f6d715c04ecdb1d6cb2fa34ddaa699289d6,Update CHANGELOG
framework,8a73407cbfb4ae82fa65366077a9e6150870c047,Update CHANGELOG
framework,7d7ab3b024544288701ff322654da7aefaea5b79,Add RELEASE.md
framework,12ba04314846a828dbed0bfebb85c4e148d370da,Update CHANGELOG
framework,d9ecc226d57e2bf5fd219e74d2de9450acb2ed94,Update CHANGELOG
framework,869c1d9bfdeda586a62658f19b35a88e543c23d1,Update CHANGELOG.md
framework,580ffe1f1df36cbd0ab9a5df693bd8231b380d83,"[11.x] Add release notes (#51310)

* Add release notes

So it's clear how to do releases for the framework repo.

* Update RELEASE.md

---------

Co-authored-by: Taylor Otwell <taylor@laravel.com>"
framework,da4044d50823d2491ca2b8dd525601fd0bf09083,Update CHANGELOG.md
framework,9d502965cb542b272573a22083524b120bc06643,Update CHANGELOG
framework,470e3e8723b4155a00ca743e57780560bad3b0d9,update changelog
framework,e1467ce7be3f34103eee1c0debea619e6d825dbd,Update CHANGELOG
framework,d1f17cff0285e8aa6a69a2f18d0ad7a2a0fd5ea8,Update CHANGELOG
framework,b7516a823d8db2ee14a6159a575738ee0a0a0dd1,Update CHANGELOG.md
framework,a0ffb2b6520905ae8b78d040209d020656c4a01f,Update CHANGELOG
framework,fd9fa8919052d8405b1a6f0c1ed6d21e64026277,Update CHANGELOG
framework,1ee54e92adbefa09e4d61942ae70296be0e9c27f,Update CHANGELOG
framework,ae6dc85bf7697e0dba225704800b2140dc3971d0,Update CHANGELOG
framework,619e7627f823b80964efe8eb9c6350cb932040ed,Update CHANGELOG
framework,cc039d5c211a6abe129b00ae5e1f319f83ea6a19,Update CHANGELOG.md
framework,bc2a249e24f27199b3b4825562f8c1d325f3c9d8,Update CHANGELOG
framework,209800f04a1b6012a70c25f9e2164cbe28c9d0ed,Update CHANGELOG
framework,954c226343f438c453019019c00eb3ae54923b2c,Update CHANGELOG
framework,efa867e85b4abcaab8146f66bc676b7239507719,Update CHANGELOG
framework,bd096bcb2e5e45f1d175011028122c0cf3ccfded,Update CHANGELOG
framework,0dbc3749e34f0eb39a1ab10f1ad940a00c5e9f77,Update CHANGELOG.md
framework,8fde9b33f9b16567ef8a2e58eb75bbf268de5274,wip
framework,913acb13eb1831fa73ee418f84413cada7847dff,wip
framework,ae2f9413b5bd8637c363e6fafffda31c88e56c9e,Update CHANGELOG
framework,d7ea8282560fcbf64ae36301fd8bc842f9caef8d,Update CHANGELOG.md
framework,fc7b8f6984c58265d1fe111dafa124f9620db767,Update CHANGELOG.md
framework,436dc3de950c047c1cc350c0f322ff5f5262eb61,Update CHANGELOG
framework,13c442ea47400f3fb797f910820b89ca1973c559,Update CHANGELOG
framework,2990536d0c2c3eccf94ce30a6c90955a15f8311d,Update CHANGELOG
framework,9ba525daa353bfc1f3fcf2a18bbcefac045f5943,Update CHANGELOG
framework,dbbc93b5aeafdffba9a2f828b4223a58a73a727d,Update CHANGELOG
framework,64a9ac25bdd51ea798b93d4572c08271d8f1bc19,Update CHANGELOG
framework,ee0c5f315c9a4886f4d7ea475998890e75b0b63c,wip
framework,ce7f5b15305734ddda21b1b2be5b89204d3827e1,Update CHANGELOG
framework,ad1fb664690494cd4b3860e012bf1593a1c46f12,"[12.x] Prep Laravel v12 (#50406)

* Prep Laravel v12

* wip

* Temp constraint on prompts

* wip"
framework,5bbd867de0fb45c2501dc420516f49f8bbe57766,Update CHANGELOG
framework,f42f5f4cbfb4ee18223355de09a7db1a7683360a,Update CHANGELOG
framework,c85bd7ad882f3fdc27304e3f7f26e24d41b34fa9,wip
framework,028904634edd96c3ea39cc1682301faaebd4b9c1,Prep 11.x branch
framework,0f45b9cb86d01d74cd412f3708b06914f6870dd9,Adjusts changelog
framework,c4e8cf5d7e0a4a5f5621e979a07c1ed9167a6e33,Update CHANGELOG
framework,eb66928b4aaa3fa84bdd95db44d27fc7e0977563,Update CHANGELOG
framework,d309d71f0102719be7e7984e4462889d2ab24f48,Update CHANGELOG.md
framework,dda69ba7208a3093390594ba2f6095041d2b18c2,Update CHANGELOG
framework,465668622caef586f047e86247984deedb893314,Update CHANGELOG
framework,4482ca316f358ce307d4301d976d55277b7b2263,update CHANGELOG
framework,bf4f84be85d23d94c0d7f0f0148a1a0459ecff5b,Update CHANGELOG
framework,d65ea42dbec9137b94c2793b5fe06e75e8998764,Update CHANGELOG
framework,706a7d2160d55c676a234a6c5852abf454e8621e,"Update README.md (#49878)

* Update README.md

* Update README.md

---------

Co-authored-by: Taylor Otwell <taylor@laravel.com>"
framework,882fed2167262881aae16c45e4fce22f9cd5b0b6,Update CHANGELOG
framework,158767fb835a63540845d266e58d821726fc0baa,Update CHANGELOG
framework,299aae5462b17319d943879a4abf8b8f61347406,Update CHANGELOG
framework,7e9e27145ddfe5c73473b37fe9a0169c89c4cb9e,Update CHANGELOG
framework,f510d4b3ef6449328ac7a099787e779dd297be69,Update CHANGELOG
framework,1d41da5e8b00a66870e06cbaeca10333b69c0b0c,Update CHANGELOG
framework,ee059bbd5c57995286fd7902075d4658a5db24ef,Update CHANGELOG
framework,baf075f3ae14059e0bc3aab65f3dc6e5039470a4,Update CHANGELOG
framework,4edd5e24e2aecfc71fc8c90cbac1cf13a88c5737,Update CHANGELOG
framework,3e9301d2e34e07aab56fc500b4ced970e3d27d34,Update CHANGELOG.md
framework,605602f6a7ce9b76c7140df1a112cb5e6f2a9bea,Update CHANGELOG
framework,3e46dc8bce9adb6aadbe036658bb102d6ff288e8,Update CHANGELOG
framework,9693e3287ff4d8b40ba54e915a05530d1cdfa4ee,Update CHANGELOG
framework,d4e968433c44d1e637b2138e2ebfe89714ebf48b,Update CHANGELOG.md
framework,5a08bdef7c24ca28cf10b400e763e31105a58f43,Update CHANGELOG
framework,5f00326061eeb7c1474096eaff4872d2b82a0dae,Update CHANGELOG
framework,8efb32342f0fa2aa0286b267f141afe9848dda50,Update CHANGELOG
framework,77da0a7bfedbb2272a52df3d0891ed966575eb43,Update CHANGELOG
framework,84c3b9eef2083bda9fcfb7d561fe8859385c20a7,Update CHANGELOG
framework,b79025607e4f1c8d9cec59a998d4e59a0b008b27,Update CHANGELOG
framework,35aa3dd44762ec4244fb5cd1d9d7156c9455f026,Update CHANGELOG
framework,02b77ff27477074b284319840abe1303f5818f10,Update CHANGELOG
framework,65f00dde474a267cdb84a311a88018c50d1c83fe,Update CHANGELOG.md
framework,d0a6080db78a7e8a3316ff9c41eb86aa0866742d,Update CHANGELOG
framework,87b9e7997e178dfc4acd5e22fa8d77ba333c3abd,Update CHANGELOG
framework,d9003667018a8546a3cffc140415506ce20988fe,Update CHANGELOG
framework,26e2e5364b480d3054ecb327c8d39257b84aedad,Update CHANGELOG
framework,d8db215fd1ba72944cbf0def3670663721a4630b,Update CHANGELOG
framework,e80bc1ac5c4994e658b881f4c9d203571ada369a,Update CHANGELOG.md
framework,2f016e010bf6f3100489a609d7d5ad6b3bbe9dd0,Update CHANGELOG
framework,568cbee191cf21b001aa786d8c145936d4aa4480,Update CHANGELOG.md
framework,4d9152e895ee6ada48745c7550e05344df5eefbc,Update CHANGELOG
framework,7a6ca21a06cca40e70aa383ef771f1633709e881,Update CHANGELOG
framework,b17fae5869d88dc55d94e97b3a1bbd8d1c39c74b,Update CHANGELOG
framework,15cddd965b5937542fa99d9583f2c9d76b0d6a4d,"[10.x] Fix typos (#48513)

* Fix typos

* Revert

* Fix another typo

* Update AbstractPaginator.php

* Update AbstractCursorPaginator.php

---------

Co-authored-by: Taylor Otwell <taylor@laravel.com>"
framework,a543e61d703128768292fff9ca4a14131c70970f,Update CHANGELOG
framework,50300d635e49cd3a68ea4768a91cb85a186154e9,Update CHANGELOG
framework,6d29fad6150854265d672350db4cb7f200e42934,Update CHANGELOG
framework,abe865696e2fdbcb186acbb89644caecf9ea2e2b,Update CHANGELOG
framework,eef301118425c0bd1a86ef3807ef165723f3a032,Update CHANGELOG
framework,ff96905683e7035d6d7c9700ef8f722344c27c2f,Update CHANGELOG
framework,7f287ed2ee8aa0067b66c002b582f8ff7eedc00c,Update CHANGELOG
framework,8e148dc5623532d2f5ebb98441938b1c2208a75c,Update CHANGELOG
framework,fb62017c08bfd9d2fd6474fcf5144835facb9693,Update CHANGELOG.md
framework,46f5ce4687d4495b861652627229b406519f371b,Update CHANGELOG
framework,50abe19f26130b77c7fa59e4c19bd65327e2b501,Update CHANGELOG
framework,f3bfa2c07c4dc16a0abf1566ac5ad10e72af8b40,Update CHANGELOG.md
framework,2891b6eb396268a48d9d0fa99d8c89f12e1e9a24,Update CHANGELOG
framework,53156e833c1e534e4fee18ac215b6b1c3efb3295,Update CHANGELOG
framework,fe1dbaa602c1d768518084e1eb57d585bb132f23,Update CHANGELOG.md
framework,1dd7e36f25ba01ecaf8825a7b7c0692fe581e649,Update CHANGELOG.md
framework,dd4b2a95572049bb3af8ab869e3e354ec19a470a,Update CHANGELOG
framework,4a114ec3f0b5f47644caaa72edc3a9e4506699c8,Update CHANGELOG
framework,55ccc3a9579f8f58435ec391c38b0a9fc78bb89e,Update CHANGELOG
framework,795d1fd4dbe4deaed9fc6bd3377beba189600232,Update CHANGELOG
framework,6517f5d0659f80752c647fbb03e9b774ab62f968,Update CHANGELOG.md
framework,a7244f4c1d4eaeeeb093c1f8b298fe19c9ab5085,Update CHANGELOG
framework,eb1c415f4460aaada24d91c2679fea7ba31c9483,Update CHANGELOG.md
framework,cff8f9cefcdc2a55edb04147f97338eae4607e1e,Update CHANGELOG
framework,dd842ce5e135ed293fa189eee7fbcf114ea37dea,Update CHANGELOG
framework,c4d014e3669c18f79f1f839971dbc0cda2007bdb,Update CHANGELOG
framework,7d08805b6ef8758afc67a90d1ba20fbe8a6eb9a2,Update CHANGELOG.md (#47520)
framework,44265521b6c15f4c0c45526ea65d63224b6bdb08,Update CHANGELOG.md
framework,ac3fecd58ba88858d7560e99643a5790cfb5ca6c,[10.x] Update CHANGELOG.md
framework,5a3a7e4f9a701f30be0c1750c42eabe4b8c5d22f,Update CHANGELOG
framework,8dfc12249fb18790733e86373af3239f7d8c5b75,Update CHANGELOG
framework,5d802edf9d0df60edb1837b84c6a75a18f02145d,Update CHANGELOG
framework,6ba2ccb3000cd40b634863c4278344f0e0d6c2c5,[10.x] Update CHANGELOG.md
framework,ae497d92737687352afdd963176e1db91a39d680,[10.x] Update CHANGELOG.md
framework,5485947f94ff8fa3357e5cd27b6ff7e16ad5bcd7,[10.x] Update CHANGELOG.md
framework,f4da3236b0b8a6bb3f9f086ffb1d0c72930b1126,Update CHANGELOG
framework,d7ff3710697ebe0d75fd1109f6df24328773a47c,[9.x] Update CHANGELOG.md
framework,504f2554e5f8e2d31e4fba5c47afc4f5b74b7a6d,[10.x] Update CHANGELOG.md
framework,d16d081f8e745d3baa0c588fec516a9c2dcd8349,Update CHANGELOG
framework,ee9994581624fa4a808a763fc7090cccde6c3f11,[10.x] Update CHANGELOG.md
framework,65fdaff8be8d99e1ed901fd90ebdfed625ed9c7c,Update CHANGELOG
framework,46cf315d290d6fcb377a18b88ba0ed7d61deaca1,[10.x] Update CHANGELOG.md
framework,e45098999ad8370172a7910cb868874917e11561,[10.x] Update CHANGELOG.md
framework,9cd734ccac7dbd17f8d8b98ffe0d86a906db0dc5,[10.x] Update CHANGELOG.md
framework,f43355fc00709b296adaaffdde90fed521e71410,Update CHANGELOG
